episode_id,slot,event,task_id,source_ea_id,size_mbits,policy,decision_level_1,destination_node_id,path_type,legal_action,illegal_reason,wait_slots,transmission_slots,rate_mbps,scheduled_exit_slot,service_slots,public_workload_gcycles,status,reward,delay_slots
episode-001,7,arrival,78,3,2.6,,,,,,,,,,,,,,,
episode-001,7,decision,78,3,,mixed_test_policy,local,3,local,True,,,,,,,,,,
episode-001,7,private_queue_enter,78,3,,,,,,,,0,,,8,2,,,,
episode-001,7,arrival,79,6,4.9,,,,,,,,,,,,,,,
episode-001,7,decision,79,6,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,7,offloading_queue_enter,79,6,,,,1,horizontal,,,0,2,30.0,8,,,,,
episode-001,7,arrival,80,8,3.1,,,,,,,,,,,,,,,
episode-001,7,decision,80,8,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,7,offloading_queue_enter,80,8,,,,21,vertical,,,5,4,10.0,15,,,,,
episode-001,7,arrival,81,9,2.3,,,,,,,,,,,,,,,
episode-001,7,decision,81,9,,mixed_test_policy,local,9,local,True,,,,,,,,,,
episode-001,7,private_queue_enter,81,9,,,,,,,,2,,,10,2,,,,
episode-001,7,arrival,82,10,2.6,,,,,,,,,,,,,,,
episode-001,7,decision,82,10,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,7,offloading_queue_enter,82,10,,,,1,horizontal,,,1,1,30.0,8,,,,,
episode-001,7,arrival,83,11,3.5,,,,,,,,,,,,,,,
episode-001,7,decision,83,11,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,7,offloading_queue_enter,83,11,,,,21,vertical,,,0,4,10.0,10,,,,,
episode-001,7,arrival,84,15,4.0,,,,,,,,,,,,,,,
episode-001,7,decision,84,15,,mixed_test_policy,local,15,local,True,,,,,,,,,,
episode-001,7,private_queue_enter,84,15,,,,,,,,0,,,9,3,,,,
episode-001,7,arrival,85,16,4.0,,,,,,,,,,,,,,,
episode-001,7,decision,85,16,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,7,offloading_queue_enter,85,16,,,,1,horizontal,,,6,2,30.0,14,,,,,
episode-001,7,arrival,86,17,4.1,,,,,,,,,,,,,,,
episode-001,7,decision,86,17,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,7,offloading_queue_enter,86,17,,,,21,vertical,,,0,5,10.0,11,,,,,
episode-001,7,arrival,87,18,3.2,,,,,,,,,,,,,,,
episode-001,7,decision,87,18,,mixed_test_policy,local,18,local,True,,,,,,,,,,
episode-001,7,private_queue_enter,87,18,,,,,,,,0,,,8,2,,,,
episode-001,7,private_completed,63,13,,,,,,,,,,,,,,,,
episode-001,7,reward_collected,63,13,,,,,,,,,,,,,,completed,-3.0,3
episode-001,7,offloading_transmitted,70,4,,,,1,,,,,,,,,,,,
episode-001,7,public_queue_enter,70,4,,,,1,,,,,,,,,1.188,,,
episode-001,7,offloading_transmitted,61,7,,,,1,,,,,,,,,,,,
episode-001,7,public_queue_enter,61,7,,,,1,,,,,,,,,0.8315999999999999,,,
episode-001,7,offloading_transmitted,17,8,,,,21,,,,,,,,,,,,
episode-001,7,public_queue_enter,17,8,,,,21,,,,,,,,,1.0989,,,
episode-001,7,offloading_transmitted,62,10,,,,21,,,,,,,,,,,,
episode-001,7,public_queue_enter,62,10,,,,21,,,,,,,,,0.6830999999999999,,,
episode-001,7,offloading_transmitted,76,20,,,,1,,,,,,,,,,,,
episode-001,7,public_queue_enter,76,20,,,,1,,,,,,,,,1.2771,,,
episode-001,7,public_completed,38,3,,,,21,,,,,,,,,,,,
episode-001,7,reward_collected,38,3,,,,,,,,,,,,,,completed,-5.0,5
episode-001,7,public_completed,5,5,,,,21,,,,,,,,,,,,
episode-001,7,reward_collected,5,5,,,,,,,,,,,,,,completed,-8.0,8
episode-001,8,arrival,88,1,2.5,,,,,,,,,,,,,,,
episode-001,8,decision,88,1,,mixed_test_policy,horizontal,2,horizontal,True,,,,,,,,,,
episode-001,8,offloading_queue_enter,88,1,,,,2,horizontal,,,1,1,30.0,9,,,,,
episode-001,8,arrival,89,2,4.0,,,,,,,,,,,,,,,
episode-001,8,decision,89,2,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,8,offloading_queue_enter,89,2,,,,21,vertical,,,2,4,10.0,13,,,,,
episode-001,8,arrival,90,3,4.5,,,,,,,,,,,,,,,
episode-001,8,decision,90,3,,mixed_test_policy,local,3,local,True,,,,,,,,,,
episode-001,8,private_queue_enter,90,3,,,,,,,,1,,,11,3,,,,
episode-001,8,arrival,91,6,4.3,,,,,,,,,,,,,,,
episode-001,8,decision,91,6,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,8,offloading_queue_enter,91,6,,,,1,horizontal,,,1,2,30.0,10,,,,,
episode-001,8,arrival,92,9,2.4,,,,,,,,,,,,,,,
episode-001,8,decision,92,9,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,8,offloading_queue_enter,92,9,,,,21,vertical,,,0,3,10.0,10,,,,,
episode-001,8,arrival,93,10,3.8,,,,,,,,,,,,,,,
episode-001,8,decision,93,10,,mixed_test_policy,local,10,local,True,,,,,,,,,,
episode-001,8,private_queue_enter,93,10,,,,,,,,0,,,10,3,,,,
episode-001,8,arrival,94,13,4.6,,,,,,,,,,,,,,,
episode-001,8,decision,94,13,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,8,offloading_queue_enter,94,13,,,,1,horizontal,,,0,2,30.0,9,,,,,
episode-001,8,arrival,95,15,4.9,,,,,,,,,,,,,,,
episode-001,8,decision,95,15,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,8,offloading_queue_enter,95,15,,,,21,vertical,,,4,5,10.0,16,,,,,
episode-001,8,arrival,96,16,3.7,,,,,,,,,,,,,,,
episode-001,8,decision,96,16,,mixed_test_policy,local,16,local,True,,,,,,,,,,
episode-001,8,private_queue_enter,96,16,,,,,,,,0,,,10,3,,,,
episode-001,8,arrival,97,18,4.5,,,,,,,,,,,,,,,
episode-001,8,decision,97,18,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,8,offloading_queue_enter,97,18,,,,1,horizontal,,,3,2,30.0,12,,,,,
episode-001,8,private_completed,78,3,,,,,,,,,,,,,,,,
episode-001,8,reward_collected,78,3,,,,,,,,,,,,,,completed,-2.0,2
episode-001,8,private_completed,72,9,,,,,,,,,,,,,,,,
episode-001,8,reward_collected,72,9,,,,,,,,,,,,,,completed,-3.0,3
episode-001,8,private_completed,87,18,,,,,,,,,,,,,,,,
episode-001,8,reward_collected,87,18,,,,,,,,,,,,,,completed,-2.0,2
episode-001,8,private_completed,75,19,,,,,,,,,,,,,,,,
episode-001,8,reward_collected,75,19,,,,,,,,,,,,,,completed,-3.0,3
episode-001,8,offloading_transmitted,77,1,,,,21,,,,,,,,,,,,
episode-001,8,public_queue_enter,77,1,,,,21,,,,,,,,,0.594,,,
episode-001,8,offloading_transmitted,79,6,,,,1,,,,,,,,,,,,
episode-001,8,public_queue_enter,79,6,,,,1,,,,,,,,,1.4553,,,
episode-001,8,offloading_transmitted,82,10,,,,1,,,,,,,,,,,,
episode-001,8,public_queue_enter,82,10,,,,1,,,,,,,,,0.7722,,,
episode-001,8,offloading_transmitted,52,15,,,,1,,,,,,,,,,,,
episode-001,8,public_queue_enter,52,15,,,,1,,,,,,,,,0.9504,,,
episode-001,8,offloading_transmitted,46,18,,,,1,,,,,,,,,,,,
episode-001,8,public_queue_enter,46,18,,,,1,,,,,,,,,1.2176999999999998,,,
episode-001,8,public_completed,58,1,,,,2,,,,,,,,,,,,
episode-001,8,reward_collected,58,1,,,,,,,,,,,,,,completed,-4.0,4
episode-001,9,arrival,98,3,4.7,,,,,,,,,,,,,,,
episode-001,9,decision,98,3,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,9,offloading_queue_enter,98,3,,,,21,vertical,,,0,5,10.0,13,,,,,
episode-001,9,arrival,99,4,4.7,,,,,,,,,,,,,,,
episode-001,9,decision,99,4,,mixed_test_policy,local,4,local,True,,,,,,,,,,
episode-001,9,private_queue_enter,99,4,,,,,,,,0,,,11,3,,,,
episode-001,9,arrival,100,5,2.8,,,,,,,,,,,,,,,
episode-001,9,decision,100,5,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,9,offloading_queue_enter,100,5,,,,1,horizontal,,,0,1,30.0,9,,,,,
episode-001,9,arrival,101,6,3.6,,,,,,,,,,,,,,,
episode-001,9,decision,101,6,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,9,offloading_queue_enter,101,6,,,,21,vertical,,,2,4,10.0,14,,,,,
episode-001,9,arrival,102,7,3.8,,,,,,,,,,,,,,,
episode-001,9,decision,102,7,,mixed_test_policy,local,7,local,True,,,,,,,,,,
episode-001,9,private_queue_enter,102,7,,,,,,,,0,,,11,3,,,,
episode-001,9,arrival,103,8,3.7,,,,,,,,,,,,,,,
episode-001,9,decision,103,8,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,9,offloading_queue_enter,103,8,,,,1,horizontal,,,7,2,30.0,17,,,,,
episode-001,9,arrival,104,9,2.4,,,,,,,,,,,,,,,
episode-001,9,decision,104,9,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,9,offloading_queue_enter,104,9,,,,21,vertical,,,2,3,10.0,13,,,,,
episode-001,9,arrival,105,10,4.3,,,,,,,,,,,,,,,
episode-001,9,decision,105,10,,mixed_test_policy,local,10,local,True,,,,,,,,,,
episode-001,9,private_queue_enter,105,10,,,,,,,,2,,,13,3,,,,
episode-001,9,arrival,106,11,3.4,,,,,,,,,,,,,,,
episode-001,9,decision,106,11,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,9,offloading_queue_enter,106,11,,,,1,horizontal,,,2,2,30.0,12,,,,,
episode-001,9,arrival,107,17,2.4,,,,,,,,,,,,,,,
episode-001,9,decision,107,17,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,9,offloading_queue_enter,107,17,,,,21,vertical,,,3,3,10.0,14,,,,,
episode-001,9,arrival,108,19,3.4,,,,,,,,,,,,,,,
episode-001,9,decision,108,19,,mixed_test_policy,local,19,local,True,,,,,,,,,,
episode-001,9,private_queue_enter,108,19,,,,,,,,0,,,11,3,,,,
episode-001,9,private_completed,69,1,,,,,,,,,,,,,,,,
episode-001,9,reward_collected,69,1,,,,,,,,,,,,,,completed,-4.0,4
episode-001,9,private_completed,84,15,,,,,,,,,,,,,,,,
episode-001,9,reward_collected,84,15,,,,,,,,,,,,,,completed,-3.0,3
episode-001,9,private_completed,66,17,,,,,,,,,,,,,,,,
episode-001,9,reward_collected,66,17,,,,,,,,,,,,,,completed,-5.0,5
episode-001,9,offloading_transmitted,88,1,,,,2,,,,,,,,,,,,
episode-001,9,public_queue_enter,88,1,,,,2,,,,,,,,,0.7424999999999999,,,
episode-001,9,offloading_transmitted,59,2,,,,21,,,,,,,,,,,,
episode-001,9,public_queue_enter,59,2,,,,21,,,,,,,,,0.6830999999999999,,,
episode-001,9,offloading_transmitted,100,5,,,,1,,,,,,,,,,,,
episode-001,9,public_queue_enter,100,5,,,,1,,,,,,,,,0.8315999999999999,,,
episode-001,9,offloading_transmitted,94,13,,,,1,,,,,,,,,,,,
episode-001,9,public_queue_enter,94,13,,,,1,,,,,,,,,1.3661999999999999,,,
episode-001,9,offloading_transmitted,53,16,,,,21,,,,,,,,,,,,
episode-001,9,public_queue_enter,53,16,,,,21,,,,,,,,,1.188,,,
episode-001,9,offloading_transmitted,55,18,,,,1,,,,,,,,,,,,
episode-001,9,public_queue_enter,55,18,,,,1,,,,,,,,,0.7722,,,
episode-001,9,offloading_transmitted,56,19,,,,21,,,,,,,,,,,,
episode-001,9,public_queue_enter,56,19,,,,21,,,,,,,,,0.6830999999999999,,,
episode-001,10,arrival,109,3,2.4,,,,,,,,,,,,,,,
episode-001,10,decision,109,3,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,109,3,,,,1,horizontal,,,4,1,30.0,14,,,,,
episode-001,10,arrival,110,4,4.3,,,,,,,,,,,,,,,
episode-001,10,decision,110,4,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,110,4,,,,21,vertical,,,0,5,10.0,14,,,,,
episode-001,10,arrival,111,5,2.1,,,,,,,,,,,,,,,
episode-001,10,decision,111,5,,mixed_test_policy,local,5,local,True,,,,,,,,,,
episode-001,10,private_queue_enter,111,5,,,,,,,,0,,,11,2,,,,
episode-001,10,arrival,112,6,3.6,,,,,,,,,,,,,,,
episode-001,10,decision,112,6,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,112,6,,,,1,horizontal,,,5,2,30.0,16,,,,,
episode-001,10,arrival,113,8,4.4,,,,,,,,,,,,,,,
episode-001,10,decision,113,8,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,113,8,,,,21,vertical,,,8,5,10.0,22,,,,,
episode-001,10,arrival,114,9,3.7,,,,,,,,,,,,,,,
episode-001,10,decision,114,9,,mixed_test_policy,local,9,local,True,,,,,,,,,,
episode-001,10,private_queue_enter,114,9,,,,,,,,1,,,13,3,,,,
episode-001,10,arrival,115,10,2.6,,,,,,,,,,,,,,,
episode-001,10,decision,115,10,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,115,10,,,,1,horizontal,,,0,1,30.0,10,,,,,
episode-001,10,arrival,116,11,4.4,,,,,,,,,,,,,,,
episode-001,10,decision,116,11,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,116,11,,,,21,vertical,,,3,5,10.0,17,,,,,
episode-001,10,arrival,117,12,3.4,,,,,,,,,,,,,,,
episode-001,10,decision,117,12,,mixed_test_policy,local,12,local,True,,,,,,,,,,
episode-001,10,private_queue_enter,117,12,,,,,,,,0,,,12,3,,,,
episode-001,10,arrival,118,16,3.9,,,,,,,,,,,,,,,
episode-001,10,decision,118,16,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,118,16,,,,1,horizontal,,,5,2,30.0,16,,,,,
episode-001,10,arrival,119,19,2.8,,,,,,,,,,,,,,,
episode-001,10,decision,119,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,10,offloading_queue_enter,119,19,,,,21,vertical,,,5,3,10.0,17,,,,,
episode-001,10,arrival,120,20,3.7,,,,,,,,,,,,,,,
episode-001,10,decision,120,20,,mixed_test_policy,local,20,local,True,,,,,,,,,,
episode-001,10,private_queue_enter,120,20,,,,,,,,0,,,12,3,,,,
episode-001,10,private_completed,81,9,,,,,,,,,,,,,,,,
episode-001,10,reward_collected,81,9,,,,,,,,,,,,,,completed,-4.0,4
episode-001,10,private_completed,93,10,,,,,,,,,,,,,,,,
episode-001,10,reward_collected,93,10,,,,,,,,,,,,,,completed,-3.0,3
episode-001,10,private_completed,96,16,,,,,,,,,,,,,,,,
episode-001,10,reward_collected,96,16,,,,,,,,,,,,,,completed,-3.0,3
episode-001,10,offloading_transmitted,91,6,,,,1,,,,,,,,,,,,
episode-001,10,public_queue_enter,91,6,,,,1,,,,,,,,,1.2771,,,
episode-001,10,offloading_transmitted,92,9,,,,21,,,,,,,,,,,,
episode-001,10,public_queue_enter,92,9,,,,21,,,,,,,,,0.7128,,,
episode-001,10,offloading_transmitted,115,10,,,,1,,,,,,,,,,,,
episode-001,10,public_queue_enter,115,10,,,,1,,,,,,,,,0.7722,,,
episode-001,10,offloading_transmitted,83,11,,,,21,,,,,,,,,,,,
episode-001,10,public_queue_enter,83,11,,,,21,,,,,,,,,1.0394999999999999,,,
episode-001,10,offloading_transmitted,67,18,,,,1,,,,,,,,,,,,
episode-001,10,public_queue_enter,67,18,,,,1,,,,,,,,,0.594,,,
episode-001,10,public_completed,88,1,,,,2,,,,,,,,,,,,
episode-001,10,reward_collected,88,1,,,,,,,,,,,,,,completed,-3.0,3
episode-001,10,public_completed,77,1,,,,21,,,,,,,,,,,,
episode-001,10,reward_collected,77,1,,,,,,,,,,,,,,completed,-4.0,4
episode-001,11,arrival,121,3,3.6,,,,,,,,,,,,,,,
episode-001,11,decision,121,3,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,11,offloading_queue_enter,121,3,,,,1,horizontal,,,4,2,30.0,16,,,,,
episode-001,11,arrival,122,6,3.7,,,,,,,,,,,,,,,
episode-001,11,decision,122,6,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,11,offloading_queue_enter,122,6,,,,21,vertical,,,6,4,10.0,20,,,,,
episode-001,11,arrival,123,8,3.4,,,,,,,,,,,,,,,
episode-001,11,decision,123,8,,mixed_test_policy,local,8,local,True,,,,,,,,,,
episode-001,11,private_queue_enter,123,8,,,,,,,,0,,,13,3,,,,
episode-001,11,arrival,124,9,2.3,,,,,,,,,,,,,,,
episode-001,11,decision,124,9,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,11,offloading_queue_enter,124,9,,,,1,horizontal,,,3,1,30.0,14,,,,,
episode-001,11,arrival,125,10,3.0,,,,,,,,,,,,,,,
episode-001,11,decision,125,10,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,11,offloading_queue_enter,125,10,,,,21,vertical,,,0,3,10.0,13,,,,,
episode-001,11,arrival,126,11,2.7,,,,,,,,,,,,,,,
episode-001,11,decision,126,11,,mixed_test_policy,local,11,local,True,,,,,,,,,,
episode-001,11,private_queue_enter,126,11,,,,,,,,0,,,12,2,,,,
episode-001,11,arrival,127,12,2.6,,,,,,,,,,,,,,,
episode-001,11,decision,127,12,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,11,offloading_queue_enter,127,12,,,,1,horizontal,,,0,1,30.0,11,,,,,
episode-001,11,arrival,128,16,4.2,,,,,,,,,,,,,,,
episode-001,11,decision,128,16,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,11,offloading_queue_enter,128,16,,,,21,vertical,,,6,5,10.0,21,,,,,
episode-001,11,arrival,129,18,2.8,,,,,,,,,,,,,,,
episode-001,11,decision,129,18,,mixed_test_policy,local,18,local,True,,,,,,,,,,
episode-001,11,private_queue_enter,129,18,,,,,,,,0,,,12,2,,,,
episode-001,11,private_completed,90,3,,,,,,,,,,,,,,,,
episode-001,11,reward_collected,90,3,,,,,,,,,,,,,,completed,-4.0,4
episode-001,11,private_completed,99,4,,,,,,,,,,,,,,,,
episode-001,11,reward_collected,99,4,,,,,,,,,,,,,,completed,-3.0,3
episode-001,11,private_completed,111,5,,,,,,,,,,,,,,,,
episode-001,11,reward_collected,111,5,,,,,,,,,,,,,,completed,-2.0,2
episode-001,11,private_completed,102,7,,,,,,,,,,,,,,,,
episode-001,11,reward_collected,102,7,,,,,,,,,,,,,,completed,-3.0,3
episode-001,11,private_completed,108,19,,,,,,,,,,,,,,,,
episode-001,11,reward_collected,108,19,,,,,,,,,,,,,,completed,-3.0,3
episode-001,11,offloading_transmitted,71,7,,,,21,,,,,,,,,,,,
episode-001,11,public_queue_enter,71,7,,,,21,,,,,,,,,0.9207,,,
episode-001,11,offloading_transmitted,41,8,,,,21,,,,,,,,,,,,
episode-001,11,public_queue_enter,41,8,,,,21,,,,,,,,,1.0098,,,
episode-001,11,offloading_transmitted,127,12,,,,1,,,,,,,,,,,,
episode-001,11,public_queue_enter,127,12,,,,1,,,,,,,,,0.7722,,,
episode-001,11,offloading_transmitted,65,15,,,,21,,,,,,,,,,,,
episode-001,11,public_queue_enter,65,15,,,,21,,,,,,,,,0.891,,,
episode-001,11,offloading_transmitted,86,17,,,,21,,,,,,,,,,,,
episode-001,11,public_queue_enter,86,17,,,,21,,,,,,,,,1.2176999999999998,,,
episode-001,12,arrival,130,1,5.0,,,,,,,,,,,,,,,
episode-001,12,decision,130,1,,mixed_test_policy,horizontal,2,horizontal,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,130,1,,,,2,horizontal,,,0,2,30.0,13,,,,,
episode-001,12,arrival,131,2,4.8,,,,,,,,,,,,,,,
episode-001,12,decision,131,2,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,131,2,,,,21,vertical,,,2,5,10.0,18,,,,,
episode-001,12,arrival,132,3,4.1,,,,,,,,,,,,,,,
episode-001,12,decision,132,3,,mixed_test_policy,local,3,local,True,,,,,,,,,,
episode-001,12,private_queue_enter,132,3,,,,,,,,0,,,14,3,,,,
episode-001,12,arrival,133,5,3.3,,,,,,,,,,,,,,,
episode-001,12,decision,133,5,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,133,5,,,,1,horizontal,,,0,2,30.0,13,,,,,
episode-001,12,arrival,134,7,3.3,,,,,,,,,,,,,,,
episode-001,12,decision,134,7,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,134,7,,,,21,vertical,,,0,4,10.0,15,,,,,
episode-001,12,arrival,135,8,3.0,,,,,,,,,,,,,,,
episode-001,12,decision,135,8,,mixed_test_policy,local,8,local,True,,,,,,,,,,
episode-001,12,private_queue_enter,135,8,,,,,,,,2,,,15,2,,,,
episode-001,12,arrival,136,9,3.1,,,,,,,,,,,,,,,
episode-001,12,decision,136,9,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,136,9,,,,1,horizontal,,,3,2,30.0,16,,,,,
episode-001,12,arrival,137,10,3.7,,,,,,,,,,,,,,,
episode-001,12,decision,137,10,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,137,10,,,,21,vertical,,,2,4,10.0,17,,,,,
episode-001,12,arrival,138,11,4.2,,,,,,,,,,,,,,,
episode-001,12,decision,138,11,,mixed_test_policy,local,11,local,True,,,,,,,,,,
episode-001,12,private_queue_enter,138,11,,,,,,,,1,,,15,3,,,,
episode-001,12,arrival,139,12,3.0,,,,,,,,,,,,,,,
episode-001,12,decision,139,12,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,139,12,,,,1,horizontal,,,0,1,30.0,12,,,,,
episode-001,12,arrival,140,14,5.0,,,,,,,,,,,,,,,
episode-001,12,decision,140,14,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,140,14,,,,21,vertical,,,0,5,10.0,16,,,,,
episode-001,12,arrival,141,15,4.9,,,,,,,,,,,,,,,
episode-001,12,decision,141,15,,mixed_test_policy,local,15,local,True,,,,,,,,,,
episode-001,12,private_queue_enter,141,15,,,,,,,,0,,,14,3,,,,
episode-001,12,arrival,142,18,2.8,,,,,,,,,,,,,,,
episode-001,12,decision,142,18,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,142,18,,,,1,horizontal,,,1,1,30.0,13,,,,,
episode-001,12,arrival,143,19,4.8,,,,,,,,,,,,,,,
episode-001,12,decision,143,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,12,offloading_queue_enter,143,19,,,,21,vertical,,,6,5,10.0,22,,,,,
episode-001,12,private_completed,126,11,,,,,,,,,,,,,,,,
episode-001,12,reward_collected,126,11,,,,,,,,,,,,,,completed,-2.0,2
episode-001,12,private_completed,117,12,,,,,,,,,,,,,,,,
episode-001,12,reward_collected,117,12,,,,,,,,,,,,,,completed,-3.0,3
episode-001,12,private_completed,129,18,,,,,,,,,,,,,,,,
episode-001,12,reward_collected,129,18,,,,,,,,,,,,,,completed,-2.0,2
episode-001,12,private_completed,120,20,,,,,,,,,,,,,,,,
episode-001,12,reward_collected,120,20,,,,,,,,,,,,,,completed,-3.0,3
episode-001,12,offloading_transmitted,106,11,,,,1,,,,,,,,,,,,
episode-001,12,public_queue_enter,106,11,,,,1,,,,,,,,,1.0098,,,
episode-001,12,offloading_transmitted,139,12,,,,1,,,,,,,,,,,,
episode-001,12,public_queue_enter,139,12,,,,1,,,,,,,,,0.891,,,
episode-001,12,offloading_transmitted,74,16,,,,21,,,,,,,,,,,,
episode-001,12,public_queue_enter,74,16,,,,21,,,,,,,,,0.8019000000000001,,,
episode-001,12,offloading_transmitted,97,18,,,,1,,,,,,,,,,,,
episode-001,12,public_queue_enter,97,18,,,,1,,,,,,,,,1.3365,,,
episode-001,13,arrival,144,1,2.4,,,,,,,,,,,,,,,
episode-001,13,decision,144,1,,mixed_test_policy,local,1,local,True,,,,,,,,,,
episode-001,13,private_queue_enter,144,1,,,,,,,,0,,,14,2,,,,
episode-001,13,arrival,145,6,3.7,,,,,,,,,,,,,,,
episode-001,13,decision,145,6,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,13,offloading_queue_enter,145,6,,,,1,horizontal,,,8,2,30.0,22,,,,,
episode-001,13,arrival,146,10,2.1,,,,,,,,,,,,,,,
episode-001,13,decision,146,10,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,13,offloading_queue_enter,146,10,,,,21,vertical,,,5,3,10.0,20,,,,,
episode-001,13,arrival,147,12,4.8,,,,,,,,,,,,,,,
episode-001,13,decision,147,12,,mixed_test_policy,local,12,local,True,,,,,,,,,,
episode-001,13,private_queue_enter,147,12,,,,,,,,0,,,15,3,,,,
episode-001,13,arrival,148,13,5.0,,,,,,,,,,,,,,,
episode-001,13,decision,148,13,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,13,offloading_queue_enter,148,13,,,,1,horizontal,,,0,2,30.0,14,,,,,
episode-001,13,arrival,149,14,2.2,,,,,,,,,,,,,,,
episode-001,13,decision,149,14,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,13,offloading_queue_enter,149,14,,,,21,vertical,,,4,3,10.0,19,,,,,
episode-001,13,arrival,150,16,4.7,,,,,,,,,,,,,,,
episode-001,13,decision,150,16,,mixed_test_policy,local,16,local,True,,,,,,,,,,
episode-001,13,private_queue_enter,150,16,,,,,,,,0,,,15,3,,,,
episode-001,13,arrival,151,17,2.8,,,,,,,,,,,,,,,
episode-001,13,decision,151,17,,mixed_test_policy,horizontal,1,horizontal,True,,,,,,,,,,
episode-001,13,offloading_queue_enter,151,17,,,,1,horizontal,,,2,1,30.0,15,,,,,
episode-001,13,arrival,152,19,3.0,,,,,,,,,,,,,,,
episode-001,13,decision,152,19,,mixed_test_policy,vertical,21,vertical,True,,,,,,,,,,
episode-001,13,offloading_queue_enter,152,19,,,,21,vertical,,,10,3,10.0,25,,,,,
episode-001,13,private_completed,123,8,,,,,,,,,,,,,,,,
