episode_id,time,node_id,queue_type,queue_length,arrivals,departures,drops,cpu_allocated
0,4,18,public:8,0.0,0,0,0,0.5
0,4,18,public:13,0.0,0,0,0,0.5
0,4,19,private,0.0,0,0,0,0.5
0,4,19,offloading,1.8200553710740737,1,0,0,0.5
0,4,19,public:4,0.0,0,0,0,0.5
0,4,19,public:9,0.0,0,0,0,0.5
0,4,19,public:14,0.0,0,0,0,0.5
0,4,20,cloud,0.0,0,0,0,3.0
0,5,0,private,0.0,0,0,0,0.5
0,5,0,offloading,7.307559798455914,1,0,0,0.5
0,5,0,public:5,0.0,0,0,0,0.5
0,5,0,public:10,0.0,0,0,0,0.5
0,5,0,public:15,0.0,0,0,0,0.5
0,5,1,private,2.7883146424875562,1,0,0,0.5
0,5,1,offloading,0.8387864631422244,0,0,0,0.5
0,5,1,public:6,0.0,0,0,0,0.5
0,5,1,public:11,0.0,0,0,0,0.5
0,5,1,public:16,0.0,0,0,0,0.5
0,5,2,private,0.0,0,0,0,0.5
0,5,2,offloading,0.0,0,0,0,0.5
0,5,2,public:7,0.0,0,0,0,0.5
0,5,2,public:12,0.0,0,0,0,0.5
0,5,2,public:17,0.0,0,0,0,0.5
0,5,3,private,0.7308777756110734,1,0,0,0.5
0,5,3,offloading,0.0,0,1,0,0.5
0,5,3,public:8,0.0,0,0,0,0.5
0,5,3,public:13,0.0,0,0,0,0.5
0,5,3,public:18,0.0,0,0,0,0.5
0,5,4,private,0.0,0,1,0,0.5
0,5,4,offloading,2.7723283686694007,1,1,0,0.5
0,5,4,public:9,0.0,0,0,0,0.5
0,5,4,public:14,0.0,0,1,0,0.5
0,5,4,public:19,0.0,0,0,0,0.5
0,5,5,private,0.0,0,0,0,0.5
0,5,5,offloading,6.343508223383391,0,0,0,0.5
0,5,5,public:0,0.0,0,0,0,0.5
0,5,5,public:10,0.0,0,0,0,0.5
0,5,5,public:15,0.0,0,0,0,0.5
0,5,6,private,0.0,0,0,0,0.5
0,5,6,offloading,0.7441048957556835,0,0,0,0.5
0,5,6,public:1,0.0,0,0,0,0.5
0,5,6,public:11,0.0,0,0,0,0.5
0,5,6,public:16,0.0,0,0,0,0.5
0,5,7,private,2.5588592517792197,1,0,0,0.5
0,5,7,offloading,9.220996217930702,0,1,0,0.5
0,5,7,public:2,0.0,0,0,0,0.5
0,5,7,public:12,0.0,0,0,0,0.5
0,5,7,public:17,0.0,0,0,0,0.5
0,5,8,private,0.0,0,0,0,0.5
0,5,8,offloading,4.000535605090117,1,0,0,0.5
0,5,8,public:3,0.0,0,0,0,0.5
0,5,8,public:13,0.0,0,0,0,0.5
0,5,8,public:18,1.883425041370977,1,0,0,0.5
0,5,9,private,0.0,0,0,0,0.5
0,5,9,offloading,3.8493792989941724,1,1,0,0.5
0,5,9,public:4,0.0,0,0,0,0.5
0,5,9,public:14,0.0,0,0,0,0.5
0,5,9,public:19,0.0,0,0,0,0.5
0,5,10,private,0.0,0,0,0,0.5
0,5,10,offloading,4.924197851747557,0,0,0,0.5
0,5,10,public:0,0.0,0,0,0,0.5
0,5,10,public:5,1.5858042518347213,1,0,0,0.5
0,5,10,public:15,0.0,0,0,0,0.5
