episode_id,time,agent_id,observation_shape,selected_action,target_node,reward_received
0,104,1,[7],1,6,-0.0
0,104,2,[7],1,7,-0.0
0,104,3,[7],4,20,-0.15000000596046448
0,104,4,[7],2,14,-0.20000000298023224
0,104,5,[7],1,0,-0.0
0,104,6,[7],1,1,-0.0
0,104,7,[7],3,17,-0.0
0,104,8,[7],2,13,-0.0
0,104,9,[7],4,20,-0.0
0,104,10,[7],3,15,-1.0
0,104,11,[7],0,11,-0.0
0,104,12,[7],4,20,-0.0
0,104,13,[7],2,8,-0.0
0,104,14,[7],3,19,-0.0
0,104,15,[7],2,5,-0.0
0,104,16,[7],4,20,-0.375
0,104,17,[7],0,17,-0.0
0,104,18,[7],2,8,-1.0
0,104,19,[7],2,9,-0.22499999403953552
0,105,0,[7],2,10,-0.0
0,105,1,[7],1,6,-0.0
0,105,2,[7],2,12,-1.0
0,105,3,[7],1,8,-0.0
0,105,4,[7],2,14,-0.0
0,105,5,[7],1,0,-1.0
0,105,6,[7],4,20,-0.0
0,105,7,[7],1,2,-0.0
0,105,8,[7],4,20,-1.0
0,105,9,[7],2,14,-0.0
0,105,10,[7],1,0,-1.0
0,105,11,[7],0,11,-0.20000000298023224
0,105,12,[7],1,2,-0.22499999403953552
0,105,13,[7],4,20,-1.0
0,105,14,[7],4,20,-0.0
0,105,15,[7],1,0,-0.0
0,105,16,[7],2,6,-0.15000000596046448
0,105,17,[7],2,7,-1.0
0,105,18,[7],2,8,-0.0
0,105,19,[7],4,20,-0.0
0,106,0,[7],1,5,-1.0
0,106,1,[7],3,16,-0.20000000298023224
0,106,2,[7],0,2,-1.0
0,106,3,[7],1,8,-0.0
0,106,4,[7],1,9,-0.0
0,106,5,[7],3,15,-1.0
0,106,6,[7],1,1,-0.0
0,106,7,[7],2,12,-0.17499999701976776
0,106,8,[7],4,20,-0.0
0,106,9,[7],0,9,-1.0
0,106,10,[7],2,5,-1.0
0,106,11,[7],3,16,-0.0
0,106,12,[7],3,17,-0.0
0,106,13,[7],2,8,-0.0
0,106,14,[7],0,14,-0.0
0,106,15,[7],0,15,-1.0
0,106,16,[7],3,11,-0.0
0,106,17,[7],1,2,-0.0
0,106,18,[7],1,3,-0.0
0,106,19,[7],1,4,-0.0
0,107,0,[7],2,10,-1.0
0,107,1,[7],0,1,-0.0
0,107,2,[7],0,2,-0.0
0,107,3,[7],2,13,-0.0
0,107,4,[7],2,14,-0.0
0,107,5,[7],3,15,-0.22499999403953552
0,107,6,[7],1,1,-0.0
0,107,7,[7],1,2,-0.0
0,107,8,[7],2,13,-0.0
0,107,9,[7],4,20,-0.0
0,107,10,[7],0,10,-1.0
0,107,11,[7],1,1,-0.0
0,107,12,[7],4,20,-0.0
0,107,13,[7],0,13,-1.0
0,107,14,[7],3,19,-0.0
0,107,15,[7],4,20,-0.0
0,107,16,[7],3,11,-0.0
0,107,17,[7],0,17,-0.0
0,107,18,[7],1,3,-1.0
0,107,19,[7],1,4,-0.0
0,108,0,[7],1,5,-0.0
0,108,1,[7],1,6,-0.0
0,108,2,[7],0,2,-1.0
0,108,3,[7],1,8,-0.0
0,108,4,[7],3,19,-0.0
0,108,5,[7],2,10,-0.0
0,108,6,[7],1,1,-0.0
0,108,7,[7],0,7,-0.0
0,108,8,[7],2,13,-0.0
0,108,9,[7],3,19,-1.0
0,108,10,[7],0,10,-1.0
0,108,11,[7],1,1,-1.0
0,108,12,[7],2,7,-0.0
0,108,13,[7],3,18,-0.0
0,108,14,[7],4,20,-0.0
0,108,15,[7],4,20,-0.0
0,108,16,[7],1,1,-0.0
0,108,17,[7],0,17,-0.0
0,108,18,[7],3,13,-1.0
0,108,19,[7],1,4,-1.0
0,109,0,[7],4,20,-0.0
0,109,1,[7],0,1,-0.0
0,109,2,[7],2,12,-0.0
0,109,3,[7],2,13,-0.0
0,109,4,[7],4,20,-0.0
0,109,5,[7],2,10,-0.0
0,109,6,[7],0,6,-0.0
0,109,7,[7],3,17,-0.0
0,109,8,[7],2,13,-0.0
0,109,9,[7],3,19,-1.0
0,109,10,[7],2,5,-1.0
0,109,11,[7],1,1,-0.0
0,109,12,[7],1,2,-1.0
0,109,13,[7],4,20,-1.0
0,109,14,[7],0,14,-0.0
0,109,15,[7],4,20,-0.0
0,109,16,[7],1,1,-0.0
0,109,17,[7],4,20,-1.0
0,109,18,[7],0,18,-1.0
0,109,19,[7],1,4,-0.0
0,110,0,[7],3,15,-0.0
0,110,1,[7],3,16,-0.0
0,110,2,[7],1,7,-0.0
0,110,3,[7],2,13,-0.0
0,110,4,[7],3,19,-0.0
0,110,5,[7],3,15,-0.0
0,110,6,[7],0,6,-0.0
0,110,7,[7],4,20,-0.0
0,110,8,[7],3,18,-0.0
0,110,9,[7],2,14,-0.0
0,110,10,[7],0,10,-0.0
0,110,11,[7],0,11,-0.0
0,110,12,[7],4,20,-0.0
0,110,13,[7],0,13,-0.0
0,110,14,[7],1,4,-0.0
0,110,15,[7],1,0,-0.0
0,110,16,[7],1,1,-0.0
0,110,17,[7],4,20,-0.0
0,110,18,[7],0,18,-0.0
0,110,19,[7],4,20,-0.0
0,111,0,[7],0,0,-0.0
0,111,1,[7],2,11,-0.0
0,111,2,[7],4,20,-0.0
0,111,3,[7],3,18,-0.0
0,111,4,[7],4,20,-0.0
0,111,5,[7],2,10,-0.0
0,111,6,[7],4,20,-0.0
0,111,7,[7],0,7,-0.0
0,111,8,[7],0,8,-0.0
0,111,9,[7],2,14,-0.0
0,111,10,[7],1,0,-0.0
0,111,11,[7],1,1,-0.0
0,111,12,[7],2,7,-0.0
0,111,13,[7],2,8,-0.0
0,111,14,[7],2,9,-0.0
0,111,15,[7],4,20,-0.0
0,111,16,[7],3,11,-0.0
0,111,17,[7],3,12,-0.0
0,111,18,[7],3,13,-0.0
0,111,19,[7],2,9,-0.0
